Post ID,Title,Hub,Status,Planned Related Posts (2-5),Planned Product/Solution Links,Link Status
16131,Phần Mềm Quản Lý Khách Hàng Miễn Phí Cho Doanh Nghiệp,HUB-08,publish,1705:cach-viet-ban-tu-danh-gia-cong-viec-cua-nhan | 15332:dich-vu-voice-brandname-la-gi | 872:cong-nghe-dang-thay-doi-cach-moi-nguoi-lam-v | 16611:9-viec-nen-va-khong-nen-lam-trong-quy-trinh-,Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
16145,Phương Pháp Chăm Sóc Khách Hàng Hiệu Quả Nhất Hiện Nay,HUB-04,publish,861:11-chi-so-danh-gia-quan-trong-doi-voi-bo-pha | 15589:cau-hoi-cham-soc-khach-hang-cu-kich-ban-cskh | 15830:mo-hinh-trai-nghiem-khach-hang-la-gi | 16005:he-thong-cham-soc-khach-hang-loi-ich-va-6-ti,Gcalls CX:/gcalls-cx/ | Tổng đài tích hợp Helpdesk:/tong-dai-tich-hop-helpdesk/,PLANNED_NOT_IMPLEMENTED
16176,Nâng Cao Chất Lượng Nguồn Nhân Lực Trong Doanh Nghiệp,HUB-05,publish,NONE_IN_HUB,QA/QC Center:/qc-bot-ai/ | Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
16180,Xây Dựng Chiến Lược Marketing Hiệu Quả Như Thế Nào?,HUB-08,publish,1705:cach-viet-ban-tu-danh-gia-cong-viec-cua-nhan | 15332:dich-vu-voice-brandname-la-gi | 872:cong-nghe-dang-thay-doi-cach-moi-nguoi-lam-v | 16611:9-viec-nen-va-khong-nen-lam-trong-quy-trinh-,Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
16201,9 Ý Tưởng Khởi Nghiệp Tuyệt Vời Cho Bạn,HUB-08,publish,1705:cach-viet-ban-tu-danh-gia-cong-viec-cua-nhan | 15332:dich-vu-voice-brandname-la-gi | 872:cong-nghe-dang-thay-doi-cach-moi-nguoi-lam-v | 16611:9-viec-nen-va-khong-nen-lam-trong-quy-trinh-,Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
16202,8 Phương Pháp Tiếp Cận Khách Hàng Hiệu Quả,HUB-08,publish,1705:cach-viet-ban-tu-danh-gia-cong-viec-cua-nhan | 15332:dich-vu-voice-brandname-la-gi | 872:cong-nghe-dang-thay-doi-cach-moi-nguoi-lam-v | 16611:9-viec-nen-va-khong-nen-lam-trong-quy-trinh-,Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
16240,Xác Định Khách Hàng Mục Tiêu: Vai Trò & Cách Xác Định,HUB-08,publish,1705:cach-viet-ban-tu-danh-gia-cong-viec-cua-nhan | 15332:dich-vu-voice-brandname-la-gi | 872:cong-nghe-dang-thay-doi-cach-moi-nguoi-lam-v | 16611:9-viec-nen-va-khong-nen-lam-trong-quy-trinh-,Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
16252,Mục Tiêu SMART Là Gì? Ví Dụ Và Cách Đặt Mục Tiêu SMART,HUB-08,publish,1705:cach-viet-ban-tu-danh-gia-cong-viec-cua-nhan | 15332:dich-vu-voice-brandname-la-gi | 872:cong-nghe-dang-thay-doi-cach-moi-nguoi-lam-v | 16611:9-viec-nen-va-khong-nen-lam-trong-quy-trinh-,Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
16254,5 Bước Lập Kế Hoạch Marketing Hiệu Quả Cho Doanh Nghiệp,HUB-08,publish,1705:cach-viet-ban-tu-danh-gia-cong-viec-cua-nhan | 15332:dich-vu-voice-brandname-la-gi | 872:cong-nghe-dang-thay-doi-cach-moi-nguoi-lam-v | 16611:9-viec-nen-va-khong-nen-lam-trong-quy-trinh-,Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
16257,Xác Định Ngân Sách Marketing Như Thế Nào?,HUB-08,publish,1705:cach-viet-ban-tu-danh-gia-cong-viec-cua-nhan | 15332:dich-vu-voice-brandname-la-gi | 872:cong-nghe-dang-thay-doi-cach-moi-nguoi-lam-v | 16611:9-viec-nen-va-khong-nen-lam-trong-quy-trinh-,Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
16271,Nhà Đầu Tư Thiên Thần - Cứu Tinh Của Start Up,HUB-08,publish,1705:cach-viet-ban-tu-danh-gia-cong-viec-cua-nhan | 15332:dich-vu-voice-brandname-la-gi | 872:cong-nghe-dang-thay-doi-cach-moi-nguoi-lam-v | 16611:9-viec-nen-va-khong-nen-lam-trong-quy-trinh-,Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
16284,9 Bước Lập Kế Hoạch Digital Marketing,HUB-08,publish,1705:cach-viet-ban-tu-danh-gia-cong-viec-cua-nhan | 15332:dich-vu-voice-brandname-la-gi | 872:cong-nghe-dang-thay-doi-cach-moi-nguoi-lam-v | 16611:9-viec-nen-va-khong-nen-lam-trong-quy-trinh-,Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
16324,Tự Ghi Âm Cuộc Gọi Và Cách Hướng Dẫn Cài,HUB-01,publish,647:4-ly-do-su-dung-tong-dai-ao-call-center-la-c | 588:call-center-la-mot-trai-nghiem-thuong-hieu-t | 1157:cac-phan-mem-call-center-phu-hop-voi-cac-ton | 566:5-linh-vuc-rat-can-dich-vu-call-center-trung,Cloud Call Center:/lien-he/ | Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
16329,4 Website Gọi Vốn Cộng Đồng Hiệu Quả Dành Cho Start-Up,HUB-08,publish,1705:cach-viet-ban-tu-danh-gia-cong-viec-cua-nhan | 15332:dich-vu-voice-brandname-la-gi | 872:cong-nghe-dang-thay-doi-cach-moi-nguoi-lam-v | 16611:9-viec-nen-va-khong-nen-lam-trong-quy-trinh-,Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
16348,Hướng Dẫn Khởi Nghiệp Hiệu Quả,HUB-08,publish,1705:cach-viet-ban-tu-danh-gia-cong-viec-cua-nhan | 15332:dich-vu-voice-brandname-la-gi | 872:cong-nghe-dang-thay-doi-cach-moi-nguoi-lam-v | 16611:9-viec-nen-va-khong-nen-lam-trong-quy-trinh-,Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
16376,Quản Trị Theo Mục Tiêu SMART Là Gì?,HUB-08,publish,1705:cach-viet-ban-tu-danh-gia-cong-viec-cua-nhan | 15332:dich-vu-voice-brandname-la-gi | 872:cong-nghe-dang-thay-doi-cach-moi-nguoi-lam-v | 16611:9-viec-nen-va-khong-nen-lam-trong-quy-trinh-,Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
16389,Call Center Là Gì? Tất Tần Tật Về Call Center Mà Bạn Nên Biết,HUB-01,draft,647:4-ly-do-su-dung-tong-dai-ao-call-center-la-c | 588:call-center-la-mot-trai-nghiem-thuong-hieu-t | 1157:cac-phan-mem-call-center-phu-hop-voi-cac-ton | 566:5-linh-vuc-rat-can-dich-vu-call-center-trung,Cloud Call Center:/lien-he/ | Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
16611,9 việc NÊN và KHÔNG NÊN làm trong quy trình đánh giá nhân viên,HUB-08,publish,1705:cach-viet-ban-tu-danh-gia-cong-viec-cua-nhan | 15332:dich-vu-voice-brandname-la-gi | 872:cong-nghe-dang-thay-doi-cach-moi-nguoi-lam-v | 14773:best-virtual-phone-system-for-small-medium-b,Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
17741,Thủ thuật tăng traffic website uy tín tại trafficSEO,HUB-08,publish,1705:cach-viet-ban-tu-danh-gia-cong-viec-cua-nhan | 15332:dich-vu-voice-brandname-la-gi | 872:cong-nghe-dang-thay-doi-cach-moi-nguoi-lam-v | 16611:9-viec-nen-va-khong-nen-lam-trong-quy-trinh-,Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
17775,Hướng dẫn quy trình bán bất động sản: Từ thời điểm mở bán cho đến lúc ký hợp đồng,HUB-03,draft,1198:ban-hang-inbound-hay-ban-hang-outbound-phan- | 1381:6-buoc-xay-dung-kich-ban-ban-hang-dinh-cao | 1396:cach-goi-dien-thoai-cho-khach-hang-tiem-nang | 1082:top-10-phan-mem-theo-doi-ban-hang-hang-dau-d,Gcalls Plus Webphone:/gcalls-plus-webphone/ | Tổng đài tích hợp CRM:/tong-dai-tich-hop-crm/,PLANNED_NOT_IMPLEMENTED
17795,8 cách xử lý từ chối của khách hàng,HUB-03,draft,1198:ban-hang-inbound-hay-ban-hang-outbound-phan- | 1381:6-buoc-xay-dung-kich-ban-ban-hang-dinh-cao | 1396:cach-goi-dien-thoai-cho-khach-hang-tiem-nang | 1082:top-10-phan-mem-theo-doi-ban-hang-hang-dau-d,Gcalls Plus Webphone:/gcalls-plus-webphone/ | Tổng đài tích hợp CRM:/tong-dai-tich-hop-crm/,PLANNED_NOT_IMPLEMENTED
17802,Tiêu chí đánh giá hiệu quả bán hàng,HUB-03,draft,1198:ban-hang-inbound-hay-ban-hang-outbound-phan- | 1381:6-buoc-xay-dung-kich-ban-ban-hang-dinh-cao | 1396:cach-goi-dien-thoai-cho-khach-hang-tiem-nang | 1082:top-10-phan-mem-theo-doi-ban-hang-hang-dau-d,Gcalls Plus Webphone:/gcalls-plus-webphone/ | Tổng đài tích hợp CRM:/tong-dai-tich-hop-crm/,PLANNED_NOT_IMPLEMENTED
17823,Vì sao nhắn tin với khách hàng là cách hiệu quả để tăng doanh số bán hàng?,HUB-03,draft,1198:ban-hang-inbound-hay-ban-hang-outbound-phan- | 1381:6-buoc-xay-dung-kich-ban-ban-hang-dinh-cao | 1396:cach-goi-dien-thoai-cho-khach-hang-tiem-nang | 1082:top-10-phan-mem-theo-doi-ban-hang-hang-dau-d,Gcalls Plus Webphone:/gcalls-plus-webphone/ | Tổng đài tích hợp CRM:/tong-dai-tich-hop-crm/,PLANNED_NOT_IMPLEMENTED
17827,Chỉ số CSAT là gì và cách đo lường chỉ số này trong dịch vụ khách hàng?,HUB-04,draft,861:11-chi-so-danh-gia-quan-trong-doi-voi-bo-pha | 15589:cau-hoi-cham-soc-khach-hang-cu-kich-ban-cskh | 15830:mo-hinh-trai-nghiem-khach-hang-la-gi | 16005:he-thong-cham-soc-khach-hang-loi-ich-va-6-ti,Gcalls CX:/gcalls-cx/ | Tổng đài tích hợp Helpdesk:/tong-dai-tich-hop-helpdesk/,PLANNED_NOT_IMPLEMENTED
17832,Làm thế nào để kết nối 2 bộ phận bán hàng và dịch vụ khách hàng trong doanh nghiệp?,HUB-03,draft,1198:ban-hang-inbound-hay-ban-hang-outbound-phan- | 1381:6-buoc-xay-dung-kich-ban-ban-hang-dinh-cao | 1396:cach-goi-dien-thoai-cho-khach-hang-tiem-nang | 1082:top-10-phan-mem-theo-doi-ban-hang-hang-dau-d,Gcalls Plus Webphone:/gcalls-plus-webphone/ | Tổng đài tích hợp CRM:/tong-dai-tich-hop-crm/,PLANNED_NOT_IMPLEMENTED
17839,6 cách tăng năng suất bán hàng và tối ưu công việc cho nhân viên bán hàng,HUB-03,draft,1198:ban-hang-inbound-hay-ban-hang-outbound-phan- | 1381:6-buoc-xay-dung-kich-ban-ban-hang-dinh-cao | 1396:cach-goi-dien-thoai-cho-khach-hang-tiem-nang | 1082:top-10-phan-mem-theo-doi-ban-hang-hang-dau-d,Gcalls Plus Webphone:/gcalls-plus-webphone/ | Tổng đài tích hợp CRM:/tong-dai-tich-hop-crm/,PLANNED_NOT_IMPLEMENTED
17846,Hướng dẫn tuyển dụng nhân sự cho bộ phận Hỗ trợ khách hàng của doanh nghiệp,HUB-08,draft,1705:cach-viet-ban-tu-danh-gia-cong-viec-cua-nhan | 15332:dich-vu-voice-brandname-la-gi | 872:cong-nghe-dang-thay-doi-cach-moi-nguoi-lam-v | 16611:9-viec-nen-va-khong-nen-lam-trong-quy-trinh-,Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
17856,Hướng dẫn cải thiện tình trạng quá tải tại Call Center vào các mùa lễ lớn sale to,HUB-01,draft,647:4-ly-do-su-dung-tong-dai-ao-call-center-la-c | 588:call-center-la-mot-trai-nghiem-thuong-hieu-t | 1157:cac-phan-mem-call-center-phu-hop-voi-cac-ton | 566:5-linh-vuc-rat-can-dich-vu-call-center-trung,Cloud Call Center:/lien-he/ | Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
17875,Lead qualification: Cách đánh giá khách hàng tiềm năng hiệu quả,HUB-03,draft,1198:ban-hang-inbound-hay-ban-hang-outbound-phan- | 1381:6-buoc-xay-dung-kich-ban-ban-hang-dinh-cao | 1396:cach-goi-dien-thoai-cho-khach-hang-tiem-nang | 1082:top-10-phan-mem-theo-doi-ban-hang-hang-dau-d,Gcalls Plus Webphone:/gcalls-plus-webphone/ | Tổng đài tích hợp CRM:/tong-dai-tich-hop-crm/,PLANNED_NOT_IMPLEMENTED
17884,Tại sao tỷ lệ giữ chân khách hàng lại quan trọng đối với doanh nghiệp?,HUB-04,draft,861:11-chi-so-danh-gia-quan-trong-doi-voi-bo-pha | 15589:cau-hoi-cham-soc-khach-hang-cu-kich-ban-cskh | 15830:mo-hinh-trai-nghiem-khach-hang-la-gi | 16005:he-thong-cham-soc-khach-hang-loi-ich-va-6-ti,Gcalls CX:/gcalls-cx/ | Tổng đài tích hợp Helpdesk:/tong-dai-tich-hop-helpdesk/,PLANNED_NOT_IMPLEMENTED
17894,"Tại sao nói: “Phản hồi của khách hàng của bạn vẫn còn quan trọng đối với doanh nghiệp?""",HUB-04,draft,861:11-chi-so-danh-gia-quan-trong-doi-voi-bo-pha | 15589:cau-hoi-cham-soc-khach-hang-cu-kich-ban-cskh | 15830:mo-hinh-trai-nghiem-khach-hang-la-gi | 16005:he-thong-cham-soc-khach-hang-loi-ich-va-6-ti,Gcalls CX:/gcalls-cx/ | Tổng đài tích hợp Helpdesk:/tong-dai-tich-hop-helpdesk/,PLANNED_NOT_IMPLEMENTED
17902,"Zoho CRM: Tính năng và ưu, nhược điểm của phần mềm quản lý mối quan hệ khách hàng này",HUB-02,draft,15743:dong-bo-hoa-du-lieu-la-gi-tai-sao-nen-dong-b | 15384:salesforce-marketing-cloud-la-gi-tim-hieu-th | 15380:so-sanh-salesforce-crm-va-cac-phan-mem-khac | 15314:salesforce-la-gi-nhung-thong-tin-quan-trong-,Tổng đài tích hợp CRM:/tong-dai-tich-hop-crm/ | Tổng đài tích hợp Helpdesk:/tong-dai-tich-hop-helpdesk/,PLANNED_NOT_IMPLEMENTED
17911,“Khách hàng luôn đúng”:Ý nghĩa và góc nhìn về tính đúng đắn của triết lý,HUB-04,draft,861:11-chi-so-danh-gia-quan-trong-doi-voi-bo-pha | 15589:cau-hoi-cham-soc-khach-hang-cu-kich-ban-cskh | 15830:mo-hinh-trai-nghiem-khach-hang-la-gi | 16005:he-thong-cham-soc-khach-hang-loi-ich-va-6-ti,Gcalls CX:/gcalls-cx/ | Tổng đài tích hợp Helpdesk:/tong-dai-tich-hop-helpdesk/,PLANNED_NOT_IMPLEMENTED
17917,15 cách để tránh cạn kiệt năng lượng của tổng đài viên,HUB-01,draft,647:4-ly-do-su-dung-tong-dai-ao-call-center-la-c | 588:call-center-la-mot-trai-nghiem-thuong-hieu-t | 1157:cac-phan-mem-call-center-phu-hop-voi-cac-ton | 566:5-linh-vuc-rat-can-dich-vu-call-center-trung,Cloud Call Center:/lien-he/ | Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
17924,Product Demo là gì? Cách thực hiện Product Demo thành công dành cho nhân viên bán hàng,HUB-03,draft,1198:ban-hang-inbound-hay-ban-hang-outbound-phan- | 1381:6-buoc-xay-dung-kich-ban-ban-hang-dinh-cao | 1396:cach-goi-dien-thoai-cho-khach-hang-tiem-nang | 1082:top-10-phan-mem-theo-doi-ban-hang-hang-dau-d,Gcalls Plus Webphone:/gcalls-plus-webphone/ | Tổng đài tích hợp CRM:/tong-dai-tich-hop-crm/,PLANNED_NOT_IMPLEMENTED
